node_loc,technology,year_vtg,value,unit
R12_AFR,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_LAM,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_MEA,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_PAO,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_PAS,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_SAS,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_CHN,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_RCPA,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_EEU,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_NAM,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_WEU,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_FSU,coal_adv_cfNH3,2020,52.18525766470972,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2020,52.18525766470972,USD/kW
R12_AFR,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_LAM,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_MEA,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_PAO,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_PAS,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_SAS,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_CHN,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_EEU,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_NAM,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_WEU,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_FSU,coal_ppl_cfNH3,2020,52.18525766470972,USD/kW
R12_AFR,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_LAM,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_MEA,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_NAM,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_PAO,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_PAS,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_SAS,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_WEU,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_CHN,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_RCPA,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_EEU,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_FSU,coal_adv_cfNH3,2025,52.18525766470972,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2025,52.18525766470972,USD/kW
R12_AFR,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_LAM,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_MEA,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_NAM,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_PAO,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_PAS,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_SAS,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_WEU,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_CHN,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_EEU,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_FSU,coal_ppl_cfNH3,2025,52.18525766470972,USD/kW
R12_AFR,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_LAM,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_MEA,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_NAM,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_PAO,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_PAS,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_SAS,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_WEU,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_CHN,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_RCPA,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_EEU,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_FSU,coal_adv_cfNH3,2030,52.18525766470972,USD/kW
R12_AFR,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_LAM,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_MEA,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_NAM,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_PAO,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_WEU,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_EEU,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_FSU,coal_ppl_u_cfNH3,2030,52.18525766470972,USD/kW
R12_AFR,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_LAM,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_MEA,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_NAM,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_PAO,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_PAS,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_SAS,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_WEU,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_CHN,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_RCPA,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_EEU,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_FSU,coal_ppl_cfNH3,2030,52.18525766470972,USD/kW
R12_AFR,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
R12_LAM,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
R12_MEA,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
R12_NAM,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
R12_PAO,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
R12_PAS,coal_adv_cfNH3,2035,50.08877824120983,USD/kW
R12_SAS,coal_adv_cfNH3,2035,49.96706702394786,USD/kW
R12_WEU,coal_adv_cfNH3,2035,52.18525766470972,USD/kW
